Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2015-10-14,180.73,182.215,179.14,179.51,3251489.0,0.0,1.0,175.71117158579,177.15493349474,174.16532550146,174.52505069089,3251489.0
2015-10-13,179.57,183.14,179.5,180.97,2918822.0,0.0,1.0,174.5833845054,178.05424646833,174.51532838848,175.9445068438,2918822.0
2015-10-12,180.8,181.2,179.01,180.23,3059829.0,0.0,1.0,175.77922770271,176.1681197994,174.03893557003002,175.22505646493,3059829.0
2015-10-09,180.96,182.29,178.21,179.19,3334864.0,0.0,1.0,175.93478454138,177.22785076287,173.26115137666,174.21393701354,3334864.0
2015-10-08,181.18,182.47,179.75,181.07,3253394.0,0.0,1.0,176.14867519456,177.40285220638,174.75838594889998,176.04172986797002,3253394.0
2015-10-07,181.8,183.79,180.54,182.23,2594668.0,0.0,1.0,176.75145794443,178.68619612544998,175.52644783986,177.16951694837,2594668.0
2015-10-06,180.2,181.28,179.47,180.32,1858561.0,0.0,1.0,175.19588955768,176.24589821873002,174.48616148121997,175.31255718667998,1858561.0
2015-10-05,178.23,181.06,177.83,180.7,3411731.0,0.0,1.0,173.28059598149,176.03200756556,172.89170388481003,175.68200467854,3411731.0
2015-10-02,172.14,177.1,169.87,177.01,4469247.0,0.0,1.0,167.35971380943002,172.18197580835,165.15275116073,172.0944750866,4469247.0
2015-10-01,174.4,176.17,173.04,176.02,3612703.0,0.0,1.0,169.55695415571,171.27780168355,168.23472102697,171.13196714728997,3612703.0
2015-09-30,174.58,175.08,172.16,173.76,2913543.0,0.0,1.0,169.73195559922,170.21807072008002,167.37915841426002,168.93472680101002,2913543.0
2015-09-29,173.01,173.3,167.49,171.86,4419120.0,0.0,1.0,168.20555411972,168.48750088982,162.83884318544,167.08748934175,4419120.0
2015-09-28,178.46,178.46,172.75,173.02,3808665.0,0.0,1.0,173.50420893709,173.50420893709,167.95277425688,168.21527642214,3808665.0
2015-09-25,179.2,181.11,178.16,179.83,3026301.0,0.0,1.0,174.22365931596002,176.08061907764,173.21253986457,174.83616436823996,3026301.0
2015-09-24,177.66,177.975,174.8201,176.91,3908141.0,0.0,1.0,172.72642474371003,173.03267726985,169.96538808026,171.99725206242002,3908141.0
2015-09-23,179.81,180.19,177.75,179.41,2732623.0,0.0,1.0,174.81671976341,175.18616725526002,172.81392546547002,174.42782766672002,2732623.0
2015-09-22,180.89,181.0,178.01,179.72,4166523.0,0.0,1.0,175.86672842445998,175.97367375105,173.06670532831,174.72921904165,4166523.0
2015-09-21,183.3,184.41,181.7,183.35,2946978.0,0.0,1.0,178.20980330701,179.28897887531002,176.65423492026002,178.25841481909,2946978.0
2015-09-18,183.2,183.38,180.55,180.94,6529889.0,0.0,1.0,178.11258028283,178.28758172634,175.53617014228,175.91533993655,6529889.0
2015-09-17,188.45,190.57,186.0,186.45,3712648.0,0.0,1.0,183.21678905186002,185.2779171643,180.83482495965,181.27232856842,3712648.0
2015-09-16,187.96,189.3,186.59,188.64,2717176.0,0.0,1.0,182.74039623341,184.04318475731998,181.40844080226003,183.40151279778,2717176.0
2015-09-15,184.78,188.02,184.19,187.45,3092831.0,0.0,1.0,179.64870406474998,182.79873004792,179.07508822214,182.24455881014,3092831.0
2015-09-14,185.6,185.86,183.3,183.94,2746271.0,0.0,1.0,180.44593286296,180.69871272580002,178.20980330701,178.83203066171,2746271.0
2015-09-11,185.43,185.82,183.32,185.27,2535906.0,0.0,1.0,180.28065372187,180.65982351614,178.22924791184,180.12509688319,2535906.0
2015-09-10,185.45,187.82,184.77,185.91,3041882.0,0.0,1.0,180.30009832669998,182.60428399957001,179.63898176233002,180.74732423788998,3041882.0
2015-09-09,189.55,191.75,185.26,185.68,4756838.0,0.0,1.0,184.28624231775,186.42514884953,180.11537458077,180.52371128229998,4756838.0
2015-09-08,183.91,186.31,183.65,185.88,3060052.0,0.0,1.0,178.80286375445,181.13621633458,178.55008389161,180.71815733064,3060052.0
2015-09-04,182.26,182.83,179.13099999999997,180.38,4295588.0,0.0,1.0,177.19868385562,177.7528550934,174.15657542928002,175.37089100119,4295588.0
2015-09-03,185.0,187.89,184.28,185.06,2902175.0,0.0,1.0,179.86259471793,182.67234011648998,179.16258894389,179.92092853243,2902175.0
2015-09-02,184.87,185.82,182.51,184.51,3043453.0,0.0,1.0,179.73620478650002,180.65982351614,177.44174141605,179.38620189948003,3043453.0
2015-09-01,184.68,186.47,181.08,182.12,5493426.0,0.0,1.0,179.55148104058,181.29177317325002,176.05145217038998,177.06257162178002,5493426.0
2015-08-31,187.75,190.25,187.18,188.6,2857064.0,0.0,1.0,182.53622788265,184.96680348695,181.98205664487,183.36262358811,2857064.0
2015-08-28,188.02,188.85,186.26,187.75,2413053.0,0.65,1.0,182.79873004792,183.60568114854001,181.08760482249,182.53622788265,2413053.0
2015-08-27,186.53,189.86,185.4287,189.21,3798472.0,0.0,1.0,180.72442986704,183.95078676115003,179.65740678972,183.32101739744,3798472.0
2015-08-26,183.04,185.062,179.11,184.4,5537281.0,0.0,1.0,177.34305282187,179.30211998099998,173.53537036126,178.66072410595,5537281.0
2015-08-25,185.89,187.33,177.71,178.22,7202971.0,0.0,1.0,180.10434926277,181.49953062238998,172.17894403942,172.67307077095,7202971.0
2015-08-24,178.46,186.89,172.1,179.46,7183154.0,0.0,1.0,172.90560099755,181.07322520694999,166.74354999258998,173.87447694172002,7183154.0
2015-08-21,193.66,194.6,187.58,187.74,5405718.0,0.0,1.0,187.63251534902,188.54325873654,181.74174960843,181.89676975950002,5405718.0
2015-08-20,198.43,199.22,196.75,196.75,3140005.0,0.0,1.0,192.25405360272998,193.01946559862998,190.62634201652,190.62634201652,3140005.0
2015-08-19,200.02,202.75,199.14,200.95,2721310.0,0.0,1.0,193.79456635397,196.43959768156998,192.9419555231,194.69562098205003,2721310.0
2015-08-18,202.12,203.1,201.18,201.18,1665404.0,0.0,1.0,195.82920583674,196.77870426203,194.91846244922002,194.91846244922002,1665404.0
2015-08-17,201.01,202.86,199.78,202.57,1600670.0,0.0,1.0,194.75375353871001,196.54617403543,193.56203612737,196.26520001161998,1600670.0
2015-08-14,200.83,202.55,200.74,202.02,3567146.0,0.0,1.0,194.57935586875,196.24582249274,194.49215703378002,195.73231824232,3567146.0
2015-08-13,200.72,201.95,199.58,200.74,3353617.0,0.0,1.0,194.47277951489,195.66449692623002,193.36826093853,194.49215703378002,3353617.0
2015-08-12,199.9,201.55,196.58,201.13,2789694.0,0.0,1.0,193.67830124067,195.27694654856003,190.46163310601003,194.87001865201,2789694.0
2015-08-11,203.5,203.92,200.66,201.7,2553963.0,0.0,1.0,197.1662546397,197.57318253626,194.41464695823998,195.42227794018999,2553963.0
2015-08-10,204.59,206.57,204.34,205.97,1640337.0,0.0,1.0,198.22232941885,200.14070378832,197.98011043281002,199.55937822182,1640337.0
2015-08-07,205.3,206.6399,202.32,203.44,1691113.0,0.0,1.0,198.91023133922002,200.20842821681998,196.02298102557998,197.10812208305,1691113.0
2015-08-06,206.0,206.7,204.3,205.09,1484199.0,0.0,1.0,199.58844450013999,200.26665766106004,197.94135539503998,198.70676739093997,1484199.0
2015-08-05,206.94,207.78,204.93,205.7,1533353.0,0.0,1.0,200.49918788767,201.31304368077,198.55174723987,199.29778171689,1533353.0
2015-08-04,205.01,207.15,204.8,205.17,1451455.0,0.0,1.0,198.62925731541,200.70265183593997,198.42579336713,198.78427746647998,1451455.0
2015-08-03,205.75,205.95,202.84,204.69,2075450.0,0.0,1.0,199.34622551409998,199.54000070293,196.52679651654998,198.31921701327,2075450.0
2015-07-31,207.4,207.47,204.9,205.07,1644029.0,0.0,1.0,200.94487082198998,201.01269213807998,198.52268096154998,198.68738987206,1644029.0
2015-07-30,206.03,207.35,205.102,207.2,1342938.0,0.0,1.0,199.61751077847,200.89642702478,198.71839390227,200.75109563315,1342938.0
2015-07-29,206.57,208.13,205.67,206.84,1987293.0,0.0,1.0,200.14070378832,201.65215026123002,199.26871543856004,200.40230029325,1987293.0
2015-07-28,207.14,207.18,204.6,206.24,2018072.0,0.0,1.0,200.6929630765,200.73171811427,198.23201817830002,199.82097472674,2018072.0
2015-07-27,205.45,205.84,203.5,205.02,2910477.0,0.0,1.0,199.05556273084,199.43342434906998,197.1662546397,198.63894607485,2910477.0
2015-07-24,211.45,211.45,206.9,207.35,2453830.0,0.0,1.0,204.8688183959,204.8688183959,200.46043284990003,200.89642702478,2453830.0
2015-07-23,213.66,214.61,210.7,211.05,2192661.0,0.0,1.0,207.01003423251998,207.93046637948999,204.14216143777,204.48126801823003,2192661.0
2015-07-22,211.8,213.72,211.75,213.25,2298414.0,0.0,1.0,205.20792497636,207.06816678918,205.15948117915002,206.61279509541,2298414.0
2015-07-21,211.98,212.796,210.75,211.5,1985241.0,0.0,1.0,205.38232264631,206.17292541676002,204.19060523496998,204.91726219311002,1985241.0
2015-07-20,212.68,214.0,211.21,212.39,2175357.0,0.0,1.0,206.06053580723,207.33945205354001,204.63628816929,205.77956178341998,2175357.0
2015-07-17,210.76,212.8,209.785,212.46,2848961.0,0.0,1.0,204.20029399442,206.17680092053,203.25563994883998,205.84738309951,2848961.0
2015-07-16,211.39,214.14,209.32,211.18,4405218.0,0.0,1.0,204.81068583925,207.47509468573003,202.8051126348,204.60722189097,4405218.0
2015-07-15,213.54,213.61,211.425,212.96,2536657.0,0.0,1.0,206.89376911922,206.96159043531998,204.84459649729,206.3318210716,2536657.0
2015-07-14,210.01,212.76,209.7,212.16,2090146.0,0.0,1.0,203.47363703628002,206.13804588277,203.17328549359,205.55672031626,2090146.0
2015-07-13,209.44,210.31,208.65,210.12,2041670.0,0.0,1.0,202.9213777481,203.76429981953999,202.15596575221,203.58021339014,2041670.0
2015-07-10,207.72,207.98,206.18,207.19,1840517.0,0.0,1.0,201.25491112411999,201.50681886961002,199.76284217008998,200.74140687371002,1840517.0
2015-07-09,207.13,207.55,204.44,204.81,2256224.0,0.0,1.0,200.68327431706,201.09020221361,198.07699802723,198.43548212656998,2256224.0
2015-07-08,206.3,206.785,203.7004,204.06,2185114.0,0.0,1.0,199.87910728339,200.34901211632,197.36041737891003,197.70882516843997,2185114.0
2015-07-07,207.98,208.97,203.2,208.21,3304151.0,0.0,1.0,201.50681886961002,202.46600605433997,196.87559185645,201.72966033676997,3304151.0
2015-07-06,206.71,208.53,206.26,208.04,2814663.0,0.0,1.0,200.27634642051004,202.0397006389,199.84035224563,201.56495142626,2814663.0
2015-07-02,209.94,210.63,208.50099999999998,209.2,1816596.0,0.0,1.0,203.40581572018996,204.07434012167,202.01160323652002,202.6888475215,1816596.0
2015-07-01,211.63,212.49,208.945,209.94,2820266.0,0.0,1.0,205.04321606585,205.87644937784,202.44178415573998,203.40581572018996,2820266.0
2015-06-30,209.89,210.79,208.15,208.79,4167331.0,0.0,1.0,203.35737192298,204.22936027274,201.67152778012002,202.29160838439,4167331.0
2015-06-29,210.14,211.22,207.65,207.65,3292721.0,0.0,1.0,203.59959090902998,204.64597692874,201.18708980803,201.18708980803,3292721.0
2015-06-26,213.62,214.61,212.55,213.17,2762601.0,0.0,1.0,206.97127919476003,207.93046637948999,205.93458193448998,206.53528501987998,2762601.0
2015-06-25,215.15,215.8,212.49,212.82,2434434.0,0.0,1.0,208.45365938935,209.08342875306,205.87644937784,206.19617843942,2434434.0
2015-06-24,216.2,217.0,213.7,214.43,3945027.0,0.0,1.0,209.47097913073003,210.24607988607,207.04878927029,207.75606870954,3945027.0
2015-06-23,216.92,218.77,216.64,218.4,2735585.0,0.0,1.0,210.16856981054002,211.96099030726,209.89728454617,211.60250620792,2735585.0
2015-06-22,215.06,216.81,215.0,216.51,2005919.0,0.0,1.0,208.36646055437,210.06199345668,208.30832799772,209.77133067341998,2005919.0
2015-06-19,214.12,215.0,213.19,213.19,4163396.0,0.0,1.0,207.45571716685,208.30832799772,206.55466253876,206.55466253876,4163396.0
2015-06-18,213.45,215.01,212.01,214.6,2167188.0,0.0,1.0,206.80657028425,208.31801675716,205.41138892464,207.92077762005002,2167188.0
2015-06-17,213.59,214.5,212.571,212.93,1778397.0,0.0,1.0,206.94221291643,207.82389002563,205.95492832931998,206.30275479328,1778397.0
2015-06-16,211.85,213.57,211.13,213.56,1954185.0,0.0,1.0,205.25636877357,206.92283539755002,204.55877809376,206.91314663811002,1954185.0
2015-06-15,210.89,212.34,210.38,211.76,1903767.0,0.0,1.0,204.32624786716,205.73111798621002,203.83212113563,205.16916993858996,1903767.0
2015-06-12,213.48,214.01,212.01,213.06,2006235.0,0.0,1.0,206.83563656257,207.34914081299,205.41138892464,206.42870866602001,2006235.0
2015-06-11,213.17,214.605,212.87,213.94,2024123.0,0.0,1.0,206.53528501987998,207.92562199977002,206.24462223663002,207.28131949688998,2024123.0
2015-06-10,209.72,213.4,209.36,213.13,2677304.0,0.0,1.0,203.19266301246998,206.75812648704,202.84386767257,206.49652998211002,2677304.0
2015-06-09,210.0,210.44,207.62,209.02,2278834.0,0.0,1.0,203.46394827683997,203.89025369228,201.15802352970002,202.51444985154998,2278834.0
2015-06-08,211.15,211.7,209.4501,209.79,2180658.0,0.0,1.0,204.57815561264,205.11103738194,202.93116339514,203.26048432857,2180658.0
2015-06-05,210.7,211.94,208.55,210.45,3225056.0,0.0,1.0,204.14216143777,205.34356760854,202.05907815779,203.89994245172002,3225056.0
2015-06-04,207.6,210.06,207.0,208.87,3462485.0,0.0,1.0,201.13864601082,203.52208083348998,200.55732044432,202.36911845992,3462485.0
2015-06-03,207.52,210.17,206.77,208.29,2417000.0,0.0,1.0,201.06113593529,203.62865718735,200.33447897716,201.8071704123,2417000.0
2015-06-02,206.85,207.84,205.65400000000002,206.43,2230554.0,0.0,1.0,200.41198905268996,201.37117623742,199.25321342346,200.00506115614,2230554.0
2015-06-01,207.32,208.82,206.89,207.81,2087363.0,0.0,1.0,200.86736074645,202.32067466272,200.45074409046,201.3421099591,2087363.0
2015-05-29,208.23,208.27,205.62,206.19,2255524.0,0.0,1.0,201.74903785565,201.78779289342,199.22027164135,199.77253092952998,2255524.0
2015-05-28,208.08,208.59,207.28,208.48,3084930.0,0.65,1.0,201.60370646403,202.09783319555999,200.82860570869,201.9912568417,3084930.0
2015-05-27,206.89,209.68,205.87,209.06,3011357.0,0.0,1.0,199.82772021221,202.5224823534,198.84253835413003,201.92364632202,3011357.0
2015-05-26,207.52,207.52,205.0,206.38,3332385.0,0.0,1.0,200.43621488924998,200.43621488924998,198.00223618106997,199.33512928317,3332385.0
2015-05-22,204.66,208.26,204.63,207.8,3040357.0,0.0,1.0,197.67384222838,201.15095466863,197.64486629138,200.70665696793998,3040357.0
2015-05-21,204.6,205.21,204.175,204.95,2224777.0,0.0,1.0,197.61589035437999,198.20506774009,197.20539791351,197.95394295274,2224777.0
2015-05-20,205.17,205.96,204.15,205.08,1831221.0,0.0,1.0,198.16643315742002,198.92946616514,197.18125129935,198.07950534641003,1831221.0
2015-05-19,204.99,206.2,204.55,205.4,2370071.0,0.0,1.0,197.99257753540002,199.16127366116,197.56759712604,198.38858200777,2370071.0
2015-05-18,202.65,205.18,202.64,204.66,2163773.0,0.0,1.0,195.73245444924,198.17609180308,195.72279580357,197.67384222838,2163773.0
2015-05-15,202.55,202.97,201.815,202.97,1742556.0,0.0,1.0,195.63586799257,196.0415311106,194.92595753602,196.0415311106,1742556.0
2015-05-14,202.33,202.88,201.43,202.62,1957048.0,0.0,1.0,195.42337778788,195.95460329959,194.55409967781998,195.70347851224,1957048.0
2015-05-13,200.47,201.75,199.85,201.43,2143328.0,0.0,1.0,193.62686969375,194.86317633918,193.02803366237998,194.55409967781998,2143328.0
2015-05-12,200.48,201.04,198.07,200.53,2246452.0,0.0,1.0,193.63652833942,194.17741249679,191.30879473358996,193.68482156776,2246452.0
2015-05-11,200.29,201.9499,200.29,201.73,1966669.0,0.0,1.0,193.45301407174,195.05625266606998,193.45301407174,194.84385904784,1966669.0
2015-05-08,199.1,201.34,199.1,200.5,3191957.0,0.0,1.0,192.30363523731998,194.46717186682,192.30363523731998,193.65584563076,3191957.0
2015-05-07,196.26,197.95,194.81,197.39,1795322.0,0.0,1.0,189.56057986778998,191.19289098558,188.16007624602003,190.6520068282,1795322.0
2015-05-06,197.75,198.59,194.01,196.25,2433284.0,0.0,1.0,190.99971807223,191.81104430828998,187.38738459263,189.55092122211997,2433284.0
2015-05-05,198.31,200.39,196.72,197.29,2287420.0,0.0,1.0,191.54060222959998,193.54960052841,190.00487756849,190.55542037153,2287420.0
2015-05-04,198.26,199.72,197.9,199.3,1581596.0,0.0,1.0,191.49230900127,192.9024712687,191.14459775723998,192.49680815067,1581596.0
2015-05-01,198.45,198.57,196.83,197.53,2029500.0,0.0,1.0,191.67582326895,191.79172701695,190.11112267083,190.78722786755,2029500.0
2015-04-30,198.4,199.75,195.4,196.42,2732757.0,0.0,1.0,191.62753004061,192.9314472057,188.7299363404,189.71511819847,2732757.0
2015-04-29,195.79,199.73,195.48,198.56,2480474.0,0.0,1.0,189.10662352143,192.91212991437,188.80720550573997,191.78206837128997,2480474.0
2015-04-28,196.2,197.609,194.4,197.49,1909349.0,0.0,1.0,189.50262799379,190.86353116832,187.76407177366002,190.74859328488,1909349.0
2015-04-27,198.76,199.31,196.37,196.52,1758712.0,0.0,1.0,191.97524128463002,192.50646679634,189.66682497013,189.81170465514,1758712.0
2015-04-24,199.0,199.1,197.45,197.99,1445668.0,0.0,1.0,192.20704878064998,192.30363523731998,190.70995870221,191.23152556825002,1445668.0
2015-04-23,198.16,200.49,197.6,199.31,2043946.0,0.0,1.0,191.39572254459,193.64618698509,190.85483838722,192.50646679634,2043946.0
2015-04-22,197.91,199.1596,196.57,198.32,1938121.0,0.0,1.0,191.15425640291,192.3612007655,189.85999788348,191.55026087527,1938121.0
2015-04-21,198.97,199.5,196.58,196.84,1868271.0,0.0,1.0,192.17807284365003,192.68998106402,189.86965652915,190.12078131650003,1868271.0
2015-04-20,199.07,199.6,197.92,198.1,2616642.0,0.0,1.0,192.27465930031997,192.78656752069,191.16391504856998,191.33777067058998,2616642.0
2015-04-17,197.84,198.25,195.65,197.35,4577858.0,0.0,1.0,191.08664588323998,191.48265035560001,188.97140248208,190.61337224553,4577858.0
2015-04-16,202.7,202.87,198.7,200.21,5976908.0,0.0,1.0,195.78074767758,195.94494465391998,191.91728941063,193.3757449064,5976908.0
2015-04-15,198.21,202.14,197.39,201.1,5066095.0,0.0,1.0,191.44401577293,195.2398635202,190.6520068282,194.23536437080003,5066095.0
2015-04-14,196.98,198.49,195.71,197.72,3267415.0,0.0,1.0,190.25600235584,191.71445785161,189.02935435608998,190.97074213522998,3267415.0
2015-04-13,195.32,197.38,194.77,195.58,2196136.0,0.0,1.0,188.65266717506,190.64234818254,188.12144166335,188.90379196241003,2196136.0
2015-04-10,194.65,195.86,194.09,195.64,1764216.0,0.0,1.0,188.00553791534,189.1742340411,187.46465375797,188.96174383641002,1764216.0
2015-04-09,192.86,195.09,192.41,194.89,1975662.0,0.0,1.0,186.27664034089,188.43051832471,185.84200128585,188.23734541136002,1975662.0
2015-04-08,193.04,193.85,192.2,192.56,1997262.0,0.0,1.0,186.45049596290002,187.23284626196,185.63916972683998,185.98688097086003,1997262.0
2015-04-07,192.52,193.64,192.24,192.39,1777983.0,0.0,1.0,185.9482463882,187.03001470293998,185.67780430951,185.82268399452,1777983.0
2015-04-06,190.18,192.64,188.95,192.05,1997035.0,0.0,1.0,183.68812330203,186.0641501362,182.50010988494,185.49429004183,1997035.0
2015-04-02,191.73,192.73,190.85,191.55,2296301.0,0.0,1.0,185.18521338047,186.15107794721,184.33525256174,185.01135775846,2296301.0
2015-04-01,187.94,192.33,186.96,192.23,4031448.0,0.0,1.0,181.52458667253998,185.76473212052,180.57803939714,185.66814566384,4031448.0
